Price	Item title	Item description	Final URL	Image URL	ID	Item Category
150.00 UAH	Значок Rainbow Ok	Значок rainbow ok	https://shop.dobroznak.com/katalog/znachki/znachok-rainbow-ok	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1376_Original.JPG	2951596516	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Dog & Bone	Значок dog & bone	https://shop.dobroznak.com/katalog/znachki/znachok-dog-bone	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1381_Original.JPG	3245233824	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Lamb	Значок lamb	https://shop.dobroznak.com/katalog/znachki/znachok-lamb	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1384_Original.JPG	2500208637	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Heart & Wine	Значок heart & wine	https://shop.dobroznak.com/katalog/znachki/znachok-heart-wine	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1388_Original.JPG	1989245515	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Heart & Vinil	Значок heart & vinil	https://shop.dobroznak.com/katalog/znachki/znachok-heart-vinil	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1389_Original.JPG	4228570346	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Heart & Pizza	Значок heart & pizza	https://shop.dobroznak.com/katalog/znachki/znachok-heart-pizza	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1390_Original.JPG	2113168590	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Feminist	Значок feminist	https://shop.dobroznak.com/katalog/znachki/znachok-feminist	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1392_Original.JPG	1316467512	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Ghost	Значок ghost	https://shop.dobroznak.com/katalog/znachki/znachok-ghost	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1393_Original.JPG	1291495533	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Pink Bike	Значок pink bike	https://shop.dobroznak.com/katalog/znachki/znachok-pink-bike	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1396_Original.JPG	1745519058	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Mobile Phone	Значок mobile phone	https://shop.dobroznak.com/katalog/znachki/znachok-mobile-phone	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1398_Original.JPG	107851955	Значки / Піни в Наявності | Shop.Dobroznak
320.00 UAH	Значок Ship & Plane	Значок ship & plane	https://shop.dobroznak.com/katalog/znachki/znachok-ship-plane	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1399_Original.JPG	3783552	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Paper Ship	Значок paper ship	https://shop.dobroznak.com/katalog/znachki/znachok-paper-ship	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1400_Original.JPG	447700891	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Paper Plane	Значок paper plane	https://shop.dobroznak.com/katalog/znachki/znachok-paper-plane	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1401_Original.JPG	140055418	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Blue Whale	Значок blue whale	https://shop.dobroznak.com/katalog/znachki/znachok-blue-whale	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1402_Original.JPG	1137020978	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Cactus	Значок cactus	https://shop.dobroznak.com/katalog/znachki/znachok-cactus	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1406_Original.JPG	317235826	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Gramophone	Значок gramophone	https://shop.dobroznak.com/katalog/znachki/znachok-gramophone	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1407_Original.JPG	342106178	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Lemon Face	Значок lemon face	https://shop.dobroznak.com/katalog/znachki/znachok-lemon-face	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1408_Original.JPG	483285098	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Green Cat	Значок green cat	https://shop.dobroznak.com/katalog/znachki/znachok-green-cat	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1411_Original.JPG	4193652564	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Pink Cat	Значок pink cat	https://shop.dobroznak.com/katalog/znachki/znachok-pink-cat	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1412_Original.JPG	1798957913	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок White Сat	Значок white сat	https://shop.dobroznak.com/katalog/znachki/znachok-white-sat	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1413_Original.JPG	3329545837	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Game Over	Значок game over	https://shop.dobroznak.com/katalog/product/view/12/1107	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1425_Original.JPG	2503158880	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Burger	Значок burger	https://shop.dobroznak.com/katalog/product/view/12/1108	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1426_Original.JPG	933202700	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Pizza	Значок pizza	https://shop.dobroznak.com/katalog/znachki/znachok-pizza	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1428_Original.JPG	2421084138	Значки / Піни в Наявності | Shop.Dobroznak
150.00 UAH	Значок Orange Cat In a Sock	Значок orange cat in a sock	https://shop.dobroznak.com/katalog/znachki/znachok-orange-cat-in-a-sock	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_1434_Original.JPG	408895518	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Гітара 2	Значок гітара 2	https://shop.dobroznak.com/katalog/znachki/znachok-gitara-2	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-13-19x56.jpg	3585365967	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Червоні Губи	Значок червоні губи	https://shop.dobroznak.com/katalog/znachki/znachok-chervoni-gubi	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-14-18x14.jpg	3831528011	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Рижа Лисиця	Значок рижа лисиця	https://shop.dobroznak.com/katalog/znachki/znachok-rizha-lisitsya	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-15-22x15.jpg	3424628928	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Червоний Єдиноріг	Значок червоний єдиноріг	https://shop.dobroznak.com/katalog/znachki/znachok-chervonij-edinorig	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-16-19x18.jpg	334763177	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Байк	Значок байк	https://shop.dobroznak.com/katalog/znachki/znachok-bajk	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-17-25x17.jpg	3974279406	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Моторолер	Значок моторолер	https://shop.dobroznak.com/katalog/znachki/znachok-motoroler	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-18-23x18.jpg	2327497984	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Winter Coming	Значок winter coming	https://shop.dobroznak.com/katalog/znachki/znachok-winter-coming	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-19-20x19.jpg	1941370265	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Batman	Значок batman	https://shop.dobroznak.com/katalog/znachki/znachok-batman	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-21-22x14.jpg	4021159756	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Superman	Значок superman	https://shop.dobroznak.com/katalog/product/view/12/1247	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-22-22x17.jpg	1020817734	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Rick	Значок rick	https://shop.dobroznak.com/katalog/znachki/znachok-rick	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-23-16x17.jpg	1082802847	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Сумний	Значок сумний	https://shop.dobroznak.com/katalog/znachki/znachok-sumnij	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-24-15x15.jpg	1266306323	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Pink Coffee	Значок pink coffee	https://shop.dobroznak.com/katalog/znachki/znachok-pink-coffee	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-25-15x17.jpg	3611137187	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Гітара Оранж	Значок гітара оранж	https://shop.dobroznak.com/katalog/znachki/znachok-gitara-oranzh	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-26-11x30.jpg	938082481	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Сова	Значок сова	https://shop.dobroznak.com/katalog/znachki/znachok-sova	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-27-15x18.jpg	4030410175	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Red Fox	Значок red fox	https://shop.dobroznak.com/katalog/znachki/znachok-red-fox	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-28-26x14.jpg	1214720796	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Овечка	Значок овечка	https://shop.dobroznak.com/katalog/znachki/znachok-ovechka	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-29-30x16.jpg	741011548	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Pink Baloon Dog	Значок pink baloon dog	https://shop.dobroznak.com/katalog/znachki/znachok-pink-baloon-dog	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-31-24x21.jpg	1475741187	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Морозиво	Значок морозиво	https://shop.dobroznak.com/katalog/znachki/znachok-morozivo	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-32-13x24.jpg	458696474	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Emoji Smile	Значок emoji smile	https://shop.dobroznak.com/katalog/znachki/znachok-emoji-smile	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-33-25x25.jpg	2176287978	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Emoji Smilecry	Значок emoji smilecry	https://shop.dobroznak.com/katalog/znachki/znachok-emoji-smilecry	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-34-25x25.jpg	2243241666	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Emoji Love	Значок emoji love	https://shop.dobroznak.com/katalog/znachki/znachok-emoji-love	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-35-25x25.jpg	1932771495	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Emoji Tongue	Значок emoji tongue	https://shop.dobroznak.com/katalog/znachki/znachok-emoji-tongue	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-36-25x25.jpg	2413269810	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Emoji Sun	Значок emoji sun	https://shop.dobroznak.com/katalog/znachki/znachok-emoji-sun	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-37-25x25.jpg	788236279	Значки / Піни в Наявності | Shop.Dobroznak
185.00 UAH	Значок Вишиванка Зірка в Українськом єтно-стилі	Значок восьмипроменева зірка.  В українському етносі - це зірка богородиці.Зірка - головний символ на різдво та на колядках в україні. "Повна рожа" або "рожечка", як її ще називають, означає об'єднання жіночого та чоловічого. Ще зірка символізує всі вісім сторін світу.  Часто зустрічається в орнаментах українській вишивці та народні творчості.Значок зірка гарний подарунок для тих хто, оточує себе оберегами та вкладає сенси в усе створено українцями.	https://shop.dobroznak.com/katalog/znachki/znachok-vishivanka-zirka	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-10-24_12-25-20.jpg	2123693525	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Блакитний Хамелеон	Значок блакитний хамелеон	https://shop.dobroznak.com/katalog/znachki/znachok-blakitnij-khameleon	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-39-25x21.jpg	2475451681	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Love You	Значок love you	https://shop.dobroznak.com/katalog/product/view/12/1264	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-41-20x17.jpg	3080816920	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Halloween	Значок halloween	https://shop.dobroznak.com/katalog/znachki/znachok-halloween	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-42-20x19.jpg	1727713430	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Листок	Значок листок	https://shop.dobroznak.com/katalog/znachki/znachok-listok	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-43-23x25.jpg	2627326290	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Coffee Cup	Значок coffee cup	https://shop.dobroznak.com/katalog/znachki/znachok-coffee-cup	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-44-18x25.jpg	1766713480	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Cupcake	Значок cupcake	https://shop.dobroznak.com/katalog/znachki/znachok-cupcake	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-45-16x25.jpg	3480024306	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Виноград	Значок виноград	https://shop.dobroznak.com/katalog/znachki/znachok-vinograd	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-46-18x20.jpg	3463455549	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Ананас	Значок ананас	https://shop.dobroznak.com/katalog/znachki/znachok-ananas	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-47-12x25.jpg	848886509	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Полуниця	Значок полуниця	https://shop.dobroznak.com/katalog/znachki/znachok-polunitsya	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-48-18x20.jpg	3077181456	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Банан	Значок банан	https://shop.dobroznak.com/katalog/znachki/znachok-banan	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-49-14x20.jpg	544455691	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Ведмедик	Значок ведмедик	https://shop.dobroznak.com/katalog/znachki/znachok-vedmedik	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-51-16x20.jpg	1201407085	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Teddy Bear	Значок teddy bear	https://shop.dobroznak.com/katalog/znachki/znachok-teddy-bear	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-52-19x20.jpg	1026721599	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Білий Ведмідь	Значок білий ведмідь	https://shop.dobroznak.com/katalog/znachki/znachok-bilij-vedmid	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-53-18x20.jpg	1729176704	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Касета	Значок касета	https://shop.dobroznak.com/katalog/znachki/znachok-kaseta	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-54-25x17.jpg	3390554041	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Дискета	Значок дискета	https://shop.dobroznak.com/katalog/znachki/znachok-disketa	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-55-18x20.jpg	2711071848	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Polaroid	Значок polaroid	https://shop.dobroznak.com/katalog/znachki/znachok-polaroid	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-56-20x18.jpg	1759958185	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Stop	Значок stop	https://shop.dobroznak.com/katalog/znachki/znachok-stop	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-57-20x20.jpg	2579556729	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Чорний Кіт	Значок чорний кіт	https://shop.dobroznak.com/katalog/znachki/znachok-chornij-kit	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-58-22x25.jpg	1916052234	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Підкова	Значок підкова	https://shop.dobroznak.com/katalog/znachki/znachok-pidkova	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-59-19x20.jpg	1221386707	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок China Cat	Значок china cat	https://shop.dobroznak.com/katalog/znachki/znachok-china-cat	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-61-18x25.jpg	3825740549	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Знак Велосипед	Значок знак велосипед	https://shop.dobroznak.com/katalog/znachki/znachok-znak-velosiped	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-62-20x20.jpg	3619156288	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Old Bike	Значок old bike	https://shop.dobroznak.com/katalog/znachki/znachok-old-bike	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-63-20x20.jpg	52381012	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Ластівка	Значок ластівка	https://shop.dobroznak.com/katalog/product/view/12/1285	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-64-20x21.jpg	1841007896	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Конюшина	Значок конюшина	https://shop.dobroznak.com/katalog/znachki/znachok-konyushina	https://shop.dobroznak.com/components/com_jshopping/files/img_products/rad-65-21x20.jpg	670404525	Значки / Піни в Наявності | Shop.Dobroznak
190.00 UAH	Значок Військовозобов'язана	Значок військовозобов'язана	https://shop.dobroznak.com/katalog/znachki/znachok-vijskovozobov-yazana	https://shop.dobroznak.com/components/com_jshopping/files/img_products/_______________________________________.png	1439582118	Значки / Піни в Наявності | Shop.Dobroznak
225.00 UAH	Значок Карта України з Серцем	Значок карта україни з серцем	https://shop.dobroznak.com/katalog/znachki/znachok-karta-ukrajini-z-sertsem	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-09-08_16-49-01__2_.jpg	3410939455	Значки / Піни в Наявності | Shop.Dobroznak
225.00 UAH	Значок Руслан (Лиття)	Значок руслан (лиття)	https://shop.dobroznak.com/katalog/znachki/znachok-mriya-littya	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-09-08_16-49-02.jpg	2749487394	Значки / Піни в Наявності | Shop.Dobroznak
225.00 UAH	Значок Мрія Прапор	Значок мрія прапор	https://shop.dobroznak.com/katalog/znachki/znachok-mriya-prapor	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-09-08_16-48-58.jpg	3413243811	Значки / Піни в Наявності | Shop.Dobroznak
270.00 UAH	Значок Паспорт України	Значок паспорт україни	https://shop.dobroznak.com/katalog/znachki/znachok-pasport-ukrajini	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-10-24_12-25-21__2_.jpg	4080344773	Значки / Піни в Наявності | Shop.Dobroznak
310.00 UAH	Значок Емблема, Православна Церква України	Значок емблема, православна церква україни	https://shop.dobroznak.com/katalog/znachki/znachok-emblema-pravoslavna-tserkva-ukrajini	https://shop.dobroznak.com/components/com_jshopping/files/img_products/______7.jpg	1333390364	Значки / Піни в Наявності | Shop.Dobroznak
408.00 UAH	Набір Значків Прапорці України/Італії	Знижка на набір 15%  набір складається з 3х значків  значок прапори України/Італії (позолота)	https://shop.dobroznak.com/katalog/znachki/nabir-znachkiv-praportsi-ukrajini-italiji	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-10-13_13-12-23__3_.jpg	2991869594	Значки / Піни в Наявності | Shop.Dobroznak
160.00 UAH	Значок Емблема Національної Поліції	Значок емблема національної поліції	https://shop.dobroznak.com/katalog/znachki/znachok-emblema-natsionalnoji-politsiji	https://shop.dobroznak.com/components/com_jshopping/files/img_products/_________________________2.png	617567816	Значки / Піни в Наявності | Shop.Dobroznak
320.00 UAH	Тримач Для 2х Прапорців Настільний Premium	Під два прапорці  покриття нікель  об'ємна основа  оксамитова підкладка	https://shop.dobroznak.com/katalog/znachki/trimach-dlya-2kh-praportsiv-nastilnij-premium	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-10-21_14-33-18.jpg	3912902148	Значки / Піни в Наявності | Shop.Dobroznak
180.00 UAH	Значок Прапори Україна / Королівство Саудівська Аравія	Значок вкритий прозорим полімером, що надає значку обсягу	https://shop.dobroznak.com/katalog/znachki/znachok-prapori-ukrajina-korolivstvo-saudivska-araviya	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-10-24_12-25-09.jpg	1181437444	Значки / Піни в Наявності | Shop.Dobroznak
180.00 UAH	Значок Прапори Україна / Казахстан	Значок вкритий прозорим полімером, що надає значку обсягу	https://shop.dobroznak.com/katalog/znachki/znachok-prapori-ukrajina-kazakhstan	https://shop.dobroznak.com/components/com_jshopping/files/img_products/photo_2022-10-24_12-25-19.jpg	327073319	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Державної Прикордонної Служби України	Значок закатний державної прикордонної служби україни	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-derzhavnoji-prikordonnoji-sluzhbi-ukrajini	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7754.JPG	1099840782	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Національної Гвардії України	Значок закатний національної гвардії україни	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-natsionalnoji-gvardiji-ukrajini	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7751.JPG	4081136689	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Мак	Значок закатний мак	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-mak	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7755.JPG	2723700019	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Служби Безпеки України	Значок закатний служби безпеки україни	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-sluzhbi-bezpeki-ukrajini	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7753.JPG	1075814214	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Зсу	Значок закатний зсу	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-zsu	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7756.JPG	4064635107	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Повітряних Сил (Збройних Сил України)	Значок закатний повітряних сил (збройних сил україни)	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-povitryanikh-sil-zbrojnikh-sil-ukrajini	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7759.JPG	427875421	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Голуби На Прапорі	Значок закатний голуби на прапорі	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-golubi-na-prapori	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7763.JPG	491958514	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Емблема ОУН-М Щит	Значок закатний емблема ОУН-М щит	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-emblema-oun-m-shchit	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7747.JPG	2518891464	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Емблема ОУН-М	Значок закатний емблема ОУН-М	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-emblema-oun-m	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7760.JPG	1514615022	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Прапор	Значок закатний прапор	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-prapor	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7757.JPG	2609005975	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Прапор Pantone	Значок закатний прапор pantone	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-prapor-pantone	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7749.JPG	2112551128	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Прапор Упа	Значок закатний прапор упа	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-prapor-upa	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7762.JPG	1901764509	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Фоп	Значок закатний фоп	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-fop	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7761.JPG	2177335891	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Малий Герб Унр (Жовтий)	Значок закатний малий герб унр (жовтий)	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-malij-gerb-unr-zhovtij	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7758.JPG	987183287	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Малый Герб Унр (Блакитний)	Значок закатний малый герб унр (блакитний)	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-malyj-gerb-unr-blakitnij	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7752.JPG	51736897	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Дснс	Значок закатний дснс	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-dsns	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7748.JPG	820635689	Значки / Піни в Наявності | Shop.Dobroznak
45.00 UAH	Значок Закатний Прапор з Гербом	Значок закатний прапор з гербом	https://shop.dobroznak.com/katalog/znachki/znachok-zakatnij-prapor-z-gerbom	https://shop.dobroznak.com/components/com_jshopping/files/img_products/IMG_7750.JPG	3681739442	Значки / Піни в Наявності | Shop.Dobroznak
190.00 UAH	Victory Pin / Перемога Пін	Victory pin / перемога пін	https://shop.dobroznak.com/katalog/znachki/victory-pin-peremoga-pin	https://shop.dobroznak.com/components/com_jshopping/files/img_products/voictory_black.png	885382606	Значки / Піни в Наявності | Shop.Dobroznak
190.00 UAH	Victory Pin / Перемога Пін (Позолота)	Victory pin / перемога пін (позолота)	https://shop.dobroznak.com/katalog/znachki/victory-pin-peremoga-pin-pozolota	https://shop.dobroznak.com/components/com_jshopping/files/img_products/voictory_gold.png	2623683413	Значки / Піни в Наявності | Shop.Dobroznak
