Price	Item title	Item description	Final URL	Image URL	ID	Item Category
3328 UAH	Ренофаз Эмульсия - Пилинг   50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_renophase/emulsiya_15_dlya_problemnoy_kozhi_renewpure_emulsion	https://healthytrends.com.ua/image/cache/catalog/Renophase/renewemuls-458x458.jpg	RH0006	Renophase
2240 UAH	Ренофаз Эмульсия Очищающая 200ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_renophase/emulsiya_ochishchayushchaya_5_newskin_lait_nettoyant	https://healthytrends.com.ua/image/cache/catalog/Renophase/laitnett-458x458.jpg	RH001	Renophase
1422 UAH	Тальго Микро-пилинг  Водная Эссенция  125ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/thalgo_micro_peeling_water_essence	https://healthytrends.com.ua/image/cache/catalog/revslider_media_folder/photo_2020-03-20_16-22-56%283%29-458x458.jpg	VT18026	Thalgo
446 UAH	Тальго Мыло с Микронизированными Водорослями  100g	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/ochischayuschee_myilo_s_mikronizirovannyimi_vodoroslyami_micronized_marine_algae_cleansing_bar	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/3131-458x458.jpg	VT16016	Thalgo
849 UAH	Тальго Нежное Очищающее Молочко   200ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/beauty/gentle_cleansing_milk	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt15049laitdemaq-458x458.jpg	VT15049	Beauty
1322 UAH	Тальго Нежный Гоммаж  50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/nezhnyiy_gommazh_gommage_gentle_exfoliator	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt15051gommagedouceur50ml-458x458.jpg	VT15051	Thalgo
1046 UAH	Тальго Нежный Очищающий Гель   200ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/nezhnyiy_ochischayuschiy_gel_gentle_purifying_gel	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt17001puretemarine-geleedouceurpurifiante-458x458.jpg	VT17001	Thalgo
1636 UAH	Тальго Обновляющий Крем  50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/beauty/obnovlyayuschiy_krem_resurfacing_cream	https://healthytrends.com.ua/image/cache/catalog/resurf-458x458.jpg	VT16005	Beauty
1778 UAH	Тальго Омолаживающая Тональная Основа (Амбр)  30ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/omolazhivayuschaya_tonalnaya_osnova__ambre__antiageing_foundation__ambre_	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt16028fond-de-teint-ambre-458x458.png	VT16028	Thalgo
1778 UAH	Тальго Омолаживающая Тональная Основа (Натуральный)   30ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/omolazhivayuschaya_tonalnaya_osnova__naturalnaya__antiageing_foundation__naturale_	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt16027fond-de-teint-naturel-458x458.png	VT16027	Thalgo
1778 UAH	Тальго Омолаживающая Тональная Основа (Опал)   30ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/omolazhivayuschaya_tonalnaya_osnova__opal__antiageing_foundation__opale_	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt16026fond-de-teint-opale-458x458.png	VT16026	Thalgo
1322 UAH	Тальго Освежающий Гоммаж   50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/osvezhayuschiy_gommazh_refreshing_gommage	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt15052gommagefraicheur50ml-458x458.jpg	VT15052	Thalgo
1301 UAH	Тальго Осветляющая Водная Эссенция  125ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/osvetlyayuschaya_vodnaya_essentsiya_clarifying_water_essence	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/image-data-photos-vt18021-800x800-458x458.jpg	VT18021	Thalgo
2622 UAH	Тальго Осветляющая Эмульсия  50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/osvetlyayuschaya_emulsiya_brightening_fluid	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt18018emulsionuniformisante-tubepompe50mlouvertcopie-458x458.jpg	VT18018	Thalgo
2622 UAH	Тальго Осветляющий Крем   50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/osvetlyayuschiy_krem_brightening_cream	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt18020cremeuniformisante-pot50ml-458x458.jpg	VT18020	Thalgo
981 UAH	Тальго Очищающая крем-пена  125ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/ochischayuschaya_krem_pena_cleansing_cream_foam	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt15050crememousse125ml-458x458.jpg	VT15050	Thalgo
1475 UAH	Тальго Пудра Сокровище Океанов  10g	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/pudra_sokrovishcha_okeanov	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/gt19007poudrierouvert-458x458.jpg	GT19007	Thalgo
1177 UAH	Тальго Солнцезащитный Гиалуроновый Крем Для Лица Spf 50+    50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/gialuronovyiy_solntsezaschitnyiy_krem_dlya_litsa_spf50_age_defence_sunscreen_cream_spf50	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt15030cremeecranagedefensespf50-tube50mld30x110-458x458.png	VT18022	Thalgo
1177 UAH	Тальго Солнцезащитный Крем SPF50+   50ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/index.php?route=product/product&path=137&product_id=301	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vtsolncezaschitnyjkremspf50-tube50ml-458x458.jpg	VT18027	Thalgo
1265 UAH	Тальго Тональный Крем Мультисовершенство Золотой   40ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/tonalnyiy_krem_mul%d1%8ctisovershenstvo_zolotoy_illuminating_multiperfection_dore	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt17010bbcreamdore-458x458.jpg	VT17010	Thalgo
1265 UAH	Тальго Тональный Крем Мультисовершенство Натуральный  40ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/tonalnyiy_krem_mul%d1%8ctisovershenstvo_naturalnyiy_illuminating_multiperfection_naturale	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt17012bbcreamnaturel-458x458.jpg	VT17012	Thalgo
1265 UAH	Тальго Тональный Крем Мультисовершенство Слоновая Кость   40ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/tonalnyiy_krem_mul%d1%8ctisovershenstvo_slonovaya_kost_illuminating_multiperfection_ivory	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt17011bbcreamivoire-458x458.jpg	VT17011	Thalgo
849 UAH	Тальго Тонизирующий Лосьон  200ml	Магазин профессиональной косметики и тейпов	https://healthytrends.com.ua/category_thalgo/toniziruyuschiy_loson_beautifying_tonic_lotion	https://healthytrends.com.ua/image/cache/catalog/talgo%28foto%29/vt15048lotiontonique-458x458.jpg	VT15048	Thalgo
