price	title	description	link	image_link	id	availability	product_type
107.64 UAH	Тушка Белого Петушка Кокюле Потрошеная Замороженная 450г	Тушка белого петушка кокюле потрошеная замороженная 450г	https://foodlogistic.com.ua/ru/tushka-bilogo-pivnika-kokule-patrannya-zamorozhena-450g/	https://foodlogistic.com.ua/content/images/19/350x350l80tl0/83788189674361.jpeg	1234957	in stock	Каталог
220.25 UAH	Филе Утиное Prim's Замороженное	Филе утиное prim's замороженное	https://foodlogistic.com.ua/ru/file-kachine-prims-zamorozhene-350-gr/	https://foodlogistic.com.ua/content/images/20/297x390l80tl0/78846226751996.jpeg	1234959	in stock	Каталог
236.81 UAH	Тушки Перепёлок Prim's Потрошеные Замороженные 600г	Тушки перепёлок prim's потрошеные замороженные 600г	https://foodlogistic.com.ua/ru/tushki-perepilok-prims-patrannya-zamorozheni-600g/	https://foodlogistic.com.ua/content/images/21/351x390l80tl0/70214989754649.png	1234958	in stock	Каталог
107.64 UAH	Ножка Барбарийской Утки Prim's с Костью Замороженная 320г	Ножка барбарийской утки prim's с костью замороженная 320г	https://foodlogistic.com.ua/ru/nizhka-barbariyskoy-kachki-prims-z-kistkou-zamorozhena-320g/	https://foodlogistic.com.ua/content/images/22/272x390l80tl0/77997888153001.jpeg	1234960	in stock	Каталог
33.30 UAH	Котлета Для Бургера Из Говядины	Котлета для бургера из говядины	https://foodlogistic.com.ua/ru/kotleta-dlya-burgera-svinna-150g-1sht/	https://foodlogistic.com.ua/content/images/35/520x390l80tl0/37780903846865.jpeg	1234890	in stock	Каталог
28.71 UAH	Шашлык Свинной в Маринаде с/м	Шашлык свинной в маринаде с/м	https://foodlogistic.com.ua/ru/shashlik-svinniy-v-marinadi-s-m-100g/	https://foodlogistic.com.ua/content/images/36/510x300l80tl0/55750087687984.jpeg	1234924	in stock	Каталог
32.00 UAH	Баранина Биток с/м	Минимальный вес - 1,5 кг	https://foodlogistic.com.ua/ru/baranina-bitok-s-m-100g/	https://foodlogistic.com.ua/content/images/11/512x384l80tl0/baranina-bitok-s-m-100g-57043278575527.jpg	5630	in stock	Каталог
59.00 UAH	Баранина Каре с/м	Минимальный вес - 1,5 кг	https://foodlogistic.com.ua/ru/baranina-kare-s-m-100g/	https://foodlogistic.com.ua/content/images/12/507x390l80tl0/79660563629364.jpg	5631	in stock	Каталог
42.00 UAH	Баранина Тазобедренная Часть Без Кости с/м	Минимальный вес - 2 кг	https://foodlogistic.com.ua/ru/baranina-tazobedrennaya-chast-bez-kosti-s-m-100g/	https://foodlogistic.com.ua/content/images/13/350x350l80tl0/62915429977834.jpg	5632	in stock	Каталог
25.00 UAH	Баранина Лопатка Без Кости с/м	Минимальный вес - 1,8 кг	https://foodlogistic.com.ua/ru/baranina-lopatka-bez-kosti-s-m-100g/	https://foodlogistic.com.ua/content/images/14/400x292l80tl0/40459844795824.png	5633	in stock	Каталог
24.00 UAH	Баранина Фарш с/м	Баранина фарш с/м	https://foodlogistic.com.ua/ru/baranina-farsh-s-m-100-g/	https://foodlogistic.com.ua/content/images/15/390x390l80tl0/baranina-farsh-s-m-1kg-86992660255609.jpg	5634	in stock	Каталог
43.00 UAH	Кроль Фарш с/м	Кроль фарш с/м	https://foodlogistic.com.ua/ru/krol-farsh-s-m-100-g/	https://foodlogistic.com.ua/content/images/16/585x390l80tl0/77508163494876.jpg	5635	in stock	Каталог
29.00 UAH	Индюк Фарш с/м	Индюк фарш с/м	https://foodlogistic.com.ua/ru/indik-farsh-s-m-100-g/	https://foodlogistic.com.ua/content/images/17/592x390l80tl0/induk-farsh-s-m-1kg-55064846422234.jpg	5636	in stock	Каталог
11.00 UAH	Курица Фарш с/м	Курица фарш с/м	https://foodlogistic.com.ua/ru/kurka-farsh-s-m-100-g/	https://foodlogistic.com.ua/content/images/18/390x390l80tl0/kuritsa-farsh-s-m-1kg-40797573071007.jpg	5637	in stock	Каталог
16.00 UAH	Свинина Фарш с/м	Свинина фарш с/м	https://foodlogistic.com.ua/ru/svinina-farsh-s-m-100-g/	https://foodlogistic.com.ua/content/images/19/503x390l80tl0/57665439230195.jpg	5638	in stock	Каталог
17.00 UAH	Говядина Фарш с/м	Говядина фарш с/м	https://foodlogistic.com.ua/ru/yalovichina-farsh-s-m-100-g/	https://foodlogistic.com.ua/content/images/20/390x390l80tl0/govyadina-farsh-s-m-1kg-37953810406397.jpg	5639	in stock	Каталог
202.00 UAH	Курица Колбаски Для Гриля с/м	Курица колбаски для гриля с/м	https://foodlogistic.com.ua/ru/kuritsa-kolbaski-dlya-grilya-s-m-1kg/	https://foodlogistic.com.ua/content/images/21/514x390l80tl0/kuritsa-kolbaski-dlya-grilya-s-m-1kg-88092721665213.png	5640	in stock	Каталог
226.00 UAH	Свинина Колбаски Для Гриля с/м	Свинина колбаски для гриля с/м	https://foodlogistic.com.ua/ru/svinina-kolbaski-dlya-grilya-s-m-1kg/	https://foodlogistic.com.ua/content/images/22/390x390l80tl0/24891576540812.png	5641	in stock	Каталог
226.00 UAH	Говядина Колбаски Для Гриля с/м	Говядина колбаски для гриля с/м	https://foodlogistic.com.ua/ru/govyadina-kolbaski-dlya-grilya-s-m-1kg/	https://foodlogistic.com.ua/content/images/23/390x390l80tl0/74414773090661.png	5642	in stock	Каталог
236.00 UAH	Баранина Колбаски Для Гриля с/м	Баранина колбаски для гриля с/м	https://foodlogistic.com.ua/ru/baranina-kolbaski-dlya-grilya-s-m-1kg/	https://foodlogistic.com.ua/content/images/24/390x390l80tl0/95914883972503.png	5643	in stock	Каталог
15.00 UAH	Курица Филе	Продукт охложденный  в вакуумной упаковке вес 1-1,5 кг	https://foodlogistic.com.ua/ru/kurka-file-100-gr/	https://foodlogistic.com.ua/content/images/13/565x390l80tl0/kurka-file-100-gr-14708408958990.jpg	5753	in stock	Каталог
9.00 UAH	Курица Крыло 2 Фаланги	Продукт охложденный  в вакуумной упаковке вес 1-1,5 кг	https://foodlogistic.com.ua/ru/kurka-krilo-2-falangi-100-gr/	https://foodlogistic.com.ua/content/images/14/390x390l80tl0/kurka-krilo-2-falangi-100-gr-85497718805830.jpg	5754	in stock	Каталог
19.00 UAH	Курица Бедро Без Кости и Шкуры	Продукт охложденный  в вакуумной упаковке вес 1-1,5 кг	https://foodlogistic.com.ua/ru/kurka-stegno-bez-kistki-i-shkuri-100gr/	https://foodlogistic.com.ua/content/images/15/572x390l80tl0/kurka-stegno-bez-kistki-i-shkuri-100gr-34181005519266.jpg	5755	in stock	Каталог
16.00 UAH	Курица Бедро Без Кости	Продукт охложденный  в вакуумной упаковке вес 1-1,5 кг	https://foodlogistic.com.ua/ru/kurka-stegno-bez-kistki-100gr/	https://foodlogistic.com.ua/content/images/16/591x390l80tl0/kurka-stegno-bez-kistki-100gr-82159532947455.jpg	5756	in stock	Каталог
15.00 UAH	Курица Филе Зачищенное	Продукт охложденный  в вакуумной упаковке вес 1-1,5 кг	https://foodlogistic.com.ua/ru/kurka-file-zachishchene-100-gr/	https://foodlogistic.com.ua/content/images/20/585x390l80tl0/kurka-file-zachishchene-100-gr-75255232821961.png	5760	in stock	Каталог
16.00 UAH	Курица Филе Без Подфелейки	Продукт охложденный  в вакуумной упаковке вес 1-1,5 кг	https://foodlogistic.com.ua/ru/kurka-file-bez-podfeleyki-100-gr/	https://foodlogistic.com.ua/content/images/21/685x390l80tl0/kurka-file-bez-podfeleyki-100-gr-42081893385443.png	5761	in stock	Каталог
19.00 UAH	Свинина Корейка н/к (Биток)	Бит на кости - отличный выбор для кулинарного эксперимента в домашних условиях или на лоне природы. Что может быть лучше прекрасного стейка? правильно, только стейк на косточке. Это, конечно же, шутка, но свиной стейк на косточке действительно очень вкусный. Мясо получается очень сочным, мягким, ароматным. Стейк из свинины на кости можно приготовить на гриле или в духовке. Корейку на косточке идеально использовать для шницелей, жаркого, шашлыков, эскалоп и отбивных котлет с косточкой.	https://foodlogistic.com.ua/ru/svinina-koreyka-n-k-bitok/	https://foodlogistic.com.ua/content/images/2/520x390l80tl0/svinina-koreyka-n-k-bitok-13661351305066.jpg	3329	in stock	Каталог
19.00 UAH	Свинина Ошеек	Ошеек - часть антрекота, расположена ближе к голове, обычно продают без кости.  В мясе ошейка много сальных прожилок, благодаря чему, мясо после приготовления очень сочное и мягкое. Именно с шеи свиной часто получается вкусный свиной шашлык.	https://foodlogistic.com.ua/ru/svinina-osheek/	https://foodlogistic.com.ua/content/images/3/520x390l80tl0/svinina-osheek-24568464029182.jpg	3330	in stock	Каталог
27.00 UAH	Говядина Биток	Говядина биток это спинно-поясничная часть говядины относится к высшему сорту мяса.  При этом спинной часть говядины принято называть «толстый край», поясничную часть - «тонкий край».  Это нежное мясо.  По этой части готовят бифштекс, ростбиф, азу, медальон, отбивные котлеты, рулет.  Подходит для запекания крупными кусками.	https://foodlogistic.com.ua/ru/govyadina-bitok/	https://foodlogistic.com.ua/content/images/4/520x390l80tl0/govyadina-bitok-58413325055346.jpg	3331	in stock	Каталог
54.00 UAH	Говядина Вырезка	Вырезка говядины - это спинная часть говяжьей туши, где находится нежное мясо, которое можно жарить целым куском на гриле или нарезав на стейки. Итальянцы готовят из вырезки карпаччо, англичане - ростбиф.  В украине под словом «вырезка» чаще всего подразумевают филейную часть, отделенную от поясничных позвонков.  Самый постный и мягкий из всех возможных стейков - филе миньон, нарезают из вырезки.	https://foodlogistic.com.ua/ru/govyadina-vyrezka-100-gr/	https://foodlogistic.com.ua/content/images/5/520x390l80tl0/govyadina-virezka-52436567288464.jpg	3332	in stock	Каталог
14.00 UAH	Говяжья Грудинка	Говяжья грудинка очень популярна в кулинарии, так как из нее можно приготовить много вкусных блюд.  Чтобы мясо получилось сочным и вкусным, его лучше тушить, варить или запекать.  Очень хорошо сочетается грудинка с различными гарнирами и овощами.  Можно разнообразить мясо соусами и подливками.  Именно на этой части говядины основаны большинство рецептов вкусных и знаменитых супов разных стран, от грузинского харчо к украинскому борщу.	https://foodlogistic.com.ua/ru/govyazhya-grudinka/	https://foodlogistic.com.ua/content/images/6/520x390l80tl0/govyazhya-grudinka-93392103748994.jpg	3333	in stock	Каталог
178.00 UAH	Бургер На Основе Шпината Органический	Страна производитель: италия	https://foodlogistic.com.ua/ru/burger_based_organic_spinach_biolab/	https://foodlogistic.com.ua/content/images/1/294x390l80tl0/93126117268029.png	45337	in stock	Каталог
25.00 UAH	Говядина Тазобедренная Часть Охлажденная	Говядина тазобедренная часть охлажденная	https://foodlogistic.com.ua/ru/govyadina-tazobedrennaya-chast-okhlazhdennaya-100g/	https://foodlogistic.com.ua/content/images/43/396x263l80tl0/govyadina-tazobedrennaya-chast-okhlazhdennaya-100g-60069874329906.jpg	5613	in stock	Каталог
26.00 UAH	Говядина Лопатка Охлажденная	Минимальный вес - 2 кг	https://foodlogistic.com.ua/ru/govyadina-lopatka-okhlazhdennaya-100g/	https://foodlogistic.com.ua/content/images/44/390x390l80tl0/govyadina-lopatka-okhlazhdennaya-100g-20720912424210.jpg	5614	in stock	Каталог
21.00 UAH	Говядина Ошеек Охлажденный	Минимальный вес - 2,5 кг	https://foodlogistic.com.ua/ru/govyadina-osheek-okhlazhdennyy-100g/	https://foodlogistic.com.ua/content/images/45/390x390l80tl0/govyadina-osheek-okhlazhdennyy-100g-23154946312864.jpg	5615	in stock	Каталог
45.00 UAH	Телятина Вырезка Охлажденная	Минимальный вес - 200 гр	https://foodlogistic.com.ua/ru/telyatina-vyrezka-okhlazhdennaya-100g/	https://foodlogistic.com.ua/content/images/47/589x390l80tl0/telyatina-vyrezka-okhlazhdennaya-100g-60929226553856.jpg	5617	in stock	Каталог
27.00 UAH	Телятина Биток Охлажденный	Минимальный вес - 1,5 кг	https://foodlogistic.com.ua/ru/telyatina-bitok-okhlazhdennyy-100g/	https://foodlogistic.com.ua/content/images/48/483x390l80tl0/telyatina-bitok-okhlazhdennyy-100g-59683719576062.png	5618	in stock	Каталог
28.00 UAH	Индюк Филе Охлажденное	Минимальный вес - 2 кг	https://foodlogistic.com.ua/ru/induk-file-okhlazhdennoe-100g/	https://foodlogistic.com.ua/content/images/50/350x350l80tl0/67467553562206.jpg	5620	in stock	Каталог
24.00 UAH	Индюк Бедро Охлажденное	Минимальный вес - 1,8 кг	https://foodlogistic.com.ua/ru/induk-bedro-okhlazhdennoe-100g/	https://foodlogistic.com.ua/content/images/1/480x240l80tl0/induk-bedro-okhlazhdennoe-100g-90942908774320.jpg	5621	in stock	Каталог
12.00 UAH	Индюк Крыло Охлажденное	Минимальный вес - 600 гр	https://foodlogistic.com.ua/ru/induk-krylo-okhlazhdennoe-100g/	https://foodlogistic.com.ua/content/images/2/507x390l80tl0/91387697054445.jpeg	5622	in stock	Каталог
11.00 UAH	Курица Домашняя Тушка с/м	Вес целой тушки - 2-2,5 кг	https://foodlogistic.com.ua/ru/kuritsa-domashnyaya-tushka-s-m-100g/	https://foodlogistic.com.ua/content/images/3/390x390l80tl0/kuritsa-domashnyaya-tushka-s-m-100g-96835694870872.jpg	5623	in stock	Каталог
27.00 UAH	Перепел Фараон Тушка с/м	Вес одной тушки - 150 - 220 гр	https://foodlogistic.com.ua/ru/perepel-faraon-tushka-s-m-100g/	https://foodlogistic.com.ua/content/images/4/503x390l80tl0/perepel-faraon-tushka-s-m-100g-72539728829063.jpg	5624	in stock	Каталог
19.00 UAH	Цыпленок Табака Охлажденный	Минимальный вес - 350 гр	https://foodlogistic.com.ua/ru/tsyplenok-tabaka-okhlazhdennyy-100g/	https://foodlogistic.com.ua/content/images/5/601x390l80tl0/tsyplenok-tabaka-okhlazhdennyy-100g-89414712301821.png	5625	in stock	Каталог
25.00 UAH	Кроль Тушка с/м	Вес целой тушки - 2-2,5 кг	https://foodlogistic.com.ua/ru/krol-tushka-s-m-100g/	https://foodlogistic.com.ua/content/images/6/520x390l80tl0/krol-tushka-s-m-100g-84754330607907.jpg	5626	in stock	Каталог
17.00 UAH	Утка Пекинская Тушка с/м	Вес целой тушки - 2-2,5 кг	https://foodlogistic.com.ua/ru/utka-pekinskaya-tushka-s-m-100g/	https://foodlogistic.com.ua/content/images/9/390x390l80tl0/utka-pekinskaya-tushka-s-m-100g-83243567307517.jpg	5628	in stock	Каталог
45.00 UAH	Утка Пекинская Грудка с/м	Минимальный вес - 250 гр	https://foodlogistic.com.ua/ru/utka-pekinskaya-grudka-s-m-100g/	https://foodlogistic.com.ua/content/images/10/585x390l80tl0/utka-pekinskaya-grudka-s-m-100g-89059749452133.jpg	5629	in stock	Каталог
62.00 UAH	Хлеб Harry's American Sandwich Пшеничный Для Сэндвичей Нарезанный 470г	Нарезанный пшеничный хлеб Harry&apos;s american sandwich для приготовления сэндвичей. 12 больших мягких ломтиков. Всегда свежий, всегда к месту! Знали ли вы, что название "сэндвич" произошло от имени джона монтегю, лорда сандвича (1718-1792), который изобрел это блюдо, чтобы не уходить обедать из игорного дома. Неудивительно, что удобство приготовления и разнообразие вкусов позволяет этому блюду и по сей день оставаться популярным. Пищевые свойства, 100г калорийность 254.00ккал белки 6.70г жиры 4.50г углеводы 46.50г	https://foodlogistic.com.ua/ru/hleb-harry-s-american-sandwich-pshenichnyj-dlya-sendvichej-narezannyj-470g/	https://foodlogistic.com.ua/content/images/49/239x390l80tl0/81096855400883.jpeg	1768	in stock	Каталог
67.00 UAH	Хлебцы Wasa Original Ржаные 275г	Общая информация брендbarilla Вес275 г	https://foodlogistic.com.ua/ru/hleby-wasa-orignal-rzhanye-275g/	https://foodlogistic.com.ua/content/images/23/465x390l80tl0/69157661571509.jpeg	1830	in stock	Каталог
65.00 UAH	Хлебцы Wasa Delikatess Ржаные Бездрожжевые 270г	Общая информация брендbarilla Вес270 г	https://foodlogistic.com.ua/ru/hlebcy-wasa-delikaess-rzhanye-bezdrozhzhevye-270g/	https://foodlogistic.com.ua/content/images/27/350x350l80tl0/30250614517891.jpeg	1832	in stock	Каталог
79.00 UAH	Тосты Mulino Bianco Fette Dorate 315г	Общая информация брендbarilla Вес315 г	https://foodlogistic.com.ua/ru/tosty-mulino-bianco-fete-dorate-315g/	https://foodlogistic.com.ua/content/images/31/306x390l80tl0/75395798120893.jpeg	1834	in stock	Каталог
57.00 UAH	Хлебцы Nordic Из Злаков Пшеничные 100г	Пшеничные хлебцы из злаков nordic - легкая и хрустящая альтернатива хлебу! Очень тонкие и хрустящие хлебцы nordic прекрасно подойдут для сервировки закусок и первых блюд. А что положить сверху - варенье, пармскую ветчину, изысканный сыр - дело вашего вкуса и фантазии. Хрустящие, но не жесткие. Бережное отношение к зубам. В мире этот продукт известен как melba toast; в россии мы представляем его под названием "хрустящие хлебцы".Общая информация брендnordic Вес100 г температура хранения0...20 пищевые свойства, 100г Калорийность384.00ккал Жиры2.40г	https://foodlogistic.com.ua/ru/hlebcy-nordic-iz-lakov-pshenichnye-100g/	https://foodlogistic.com.ua/content/images/1/350x350l80tl0/23173558606862.jpeg	1869	in stock	Каталог
56.00 UAH	Хлебцы Nordic Органический Хрустящие 100г	Органические хлебцы из органических сертифицированных злаков nordic - легкая и хрустящая альтернатива хлебу! Очень тонкие и хрустящие хлебцы nordic прекрасно подойдут для сервировки закусок и первых блюд. А что положить сверху - варенье, пармскую ветчину, изысканный сыр - дело вашего вкуса и фантазии. Хрустящие, но не жесткие. Бережное отношение к зубам. В мире этот продукт известен как melba toast; в россии мы представляем его под названием "хрустящие хлебцы".Общая информация брендnordic Вес100 г срок хранения12 месяцев температура хранения5...20 пищевые свойства, 100г Калорийность402.00ккал Жиры6.80г	https://foodlogistic.com.ua/ru/hlebcy-ordic-organicheskij-hrustyashie-100g/	https://foodlogistic.com.ua/content/images/5/390x390l80tl0/45837733115540.jpg	1871	in stock	Каталог
50.00 UAH	Хлебцы Nordic Ржаные 100г	Ржаные хлебцы из злаков nordic - легкая и хрустящая альтернатива хлебу! Очень тонкие и хрустящие хлебцы nordic прекрасно подойдут для сервировки закусок и первых блюд. А что положить сверху - варенье, пармскую ветчину, изысканный сыр - дело вашего вкуса и фантазии. Хрустящие, но не жесткие. Бережное отношение к зубам. В мире этот продукт известен как melba toast; в россии мы представляем его под названием "хрустящие хлебцы".Общая информация брендnordic Вес100 г температура хранения0...20 пищевые свойства, 100г Калорийность375.00ккал Жиры3.00г	https://foodlogistic.com.ua/ru/hlebcy-nordic-rzhaye-100g/	https://foodlogistic.com.ua/content/images/9/350x350l80tl0/61853596820508.jpeg	1873	in stock	Каталог
56.00 UAH	Хлебцы Nordic Многозерновые 100г	Многозерновые хлебцы из многозерновой смеси (овес, рожь, пшеничные отруби, просо, кукуруза, рис, соя, солод ржаной, гречиха, пшеничная клейковина) nordic - легкая и хрустящая альтернатива хлебу! Очень тонкие и хрустящие хлебцы nordic прекрасно подойдут для сервировки закусок и первых блюд. А что положить сверху - варенье, пармскую ветчину, изысканный сыр - дело вашего вкуса и фантазии. Хрустящие, но не жесткие. Бережное отношение к зубам. В мире этот продукт известен как melba toast; в россии мы представляем его под названием "хрустящие хлебцы".Общая информация брендnordic Вес100 г температура хранения5...20 пищевые свойства, 100г Калорийность391.00ккал Жиры5.90г	https://foodlogistic.com.ua/ru/hlebcy-nordic-mnogozrnovye-100g/	https://foodlogistic.com.ua/content/images/11/350x261l80tl0/60116151729535.jpeg	1874	in stock	Каталог
132.00 UAH	Хлеб Со Злаками Schar Pan Rustico	Schar pan rustico – новый, совершенно уникальный хлеб со злаками без глютена от известного итальянского производителя. Сделан на основе закваски, сорго, сои, с добавлением льняных семян и хлопьев просо. Мягкий и ароматный свежий хлеб, нарезан слайсами для вашего удобства. Попробуйте положить сверху кусочек соленой рыбы или дольку томата и оригинальный вкуснейший сандвич готов. СОСТАВ:  вода , кукурузный крахмал , закваска 16% (вода питьевая, мука рисовая) , рисовая мука ,растительное волокно (псиллиум) , льняное семя 2% , соевые хлопья 2% , загустители:гидроксипропилметилцеллюлоза ; подсолнечное масло , соевый белок , дрожжи , хлопья проса1% , соль , мука сорго 1% , сахар , пищевые волокна апельсина , карамелизированный сахар .Может содержать следы люпина .	https://foodlogistic.com.ua/ru/khleb-so-zlakami-schar-pan-rustico-250-g/	https://foodlogistic.com.ua/content/images/15/390x390l80tl0/khleb-so-zlakami-schar-pan-rustico-250-g-69512160555015.jpg	5585	in stock	Каталог
143.00 UAH	Булочки Сладкие Bon Matin Dr. Schar (4шт. Х 50 г)	Булочки сладкие bon matin dr. Schar - это мягкие, сладкие, безглютеновые булочки. С этими булочками любой завтрак станет особенным. Намазывайте их джемом или медом, макайте их в чай или в кофе, подогревайте их в духовке или ешьте просто так. В любом виде сладкие булочки bon matin – истинное удовольствие для тех, кто ценит качественную и вкусную выпечку. Продукт изготовлен по наивысшим итальянским стандартам качества.    Не содержит: глютен, пшеничный крахмал, лактозу, молоко, сою, консерванты, гмо.    Состав: вода, рисовая мука, сахар, кукурузный крахмал, яйца, растительный жир и масло, глюкозный сироп, моноглицериды, эфиры глицерина, лимонной и жирных кислот, дрожжи, рисовый крахмал, соль, лимонная кислота, загуститель (гуаровая камедь и гидроксипропилметилцеллюлоза), натуральный ароматизатор.    Пищевая ценность на 100 г: белки - 3,0 г; углеводы - 44,6 г; сахар - 3,3 г; клетчатка - 4,5 г; жиры - 2,5 г (из них насыщенных - 0,4г); соль - 0,5 г.    Энергетическая ценность на 100 г: 213 ккал.	https://foodlogistic.com.ua/ru/bulochki-sladkie-bon-matin-dr.-schar-4sht.-kh-50-g/	https://foodlogistic.com.ua/content/images/16/320x390l80tl0/bulochki-sladkie-bon-matin-dr.-schar-4sht.-kh-50-g-39036461581519.png	5586	in stock	Каталог
65.00 UAH	Хлебные Палочки с Шоколадным Кремом Dr.Schar Milly Gris & Ciocc 52 г	Dr.Schar milly gris & ciocc – это оригинальные безглютеновые хлебные палочки с сладким шоколадным кремом. Особенность этого лакомства состоит в том, что шоколадный крем как начинка хранится в отдельном отделении стаканчика, где находятся палочки. Вы просто открываете упаковку, макаете в шоколадный крем и смакуете. Все просто. Порадуйте своих детей поистине натуральным и оригинальным десертом. Насладитесь замечательным вкусом хлебных палочек в любое время в любом месте. Продукт не содержит глютен и лактозу. СОСТАВ: палочки 20 г: картофельный крахмал , рисовая мука , модифицированный кукурузный крахмал , дрожжи , гречневая мука , пальмовое масло , сироп глюкозы-фруктозы , сахар , соль ,загуститель: E-464 ; эмульгатор: E-472e ; повышающий агент: гидрокарбонат аммония ; натуральный аромат крем 32 г: сахар , пальмовое масло , фундук 10% , какао-порошок7,5% , эмульгатор: лецитин подсолнечника ; натуральный ванильный ароматизатор . Без лактозы (лактоза <0,007 г / 100 г) . Может содержать следы сои, молочного белка, арахиса, миндаля и грецких орехов	https://foodlogistic.com.ua/ru/khlebnye-palochki-s-shokoladnym-kremom-dr.schar-milly-gris-ciocc-52-g/	https://foodlogistic.com.ua/content/images/21/390x390l80tl0/khlebnye-palochki-s-shokoladnym-kremom-dr.schar-milly-gris-ciocc-52-g-36959869297600.jpg	5591	in stock	Каталог
118.00 UAH	Хлеб Белый Без Глютена	Состав: вода, кукурузный крахмал, рисовая мука, растительное волокно (псиллиум), загустители: гидроксипропилметилцеллюлоза; подсолнечное масло, соевый белок, дрожжи, соль, сахар, пищевые волокна апельсина. Может содержать следы люпина. Без лактозы (лактоза<0.007г/100г). Энергетическая ценность: 211 ккал. Пищевая ценность на 100 г продукта:  жиры - 2,7 г;  в т.Ч. Насыщенные жирные кислоты - 0,4 г; углеводы - 41 г; в т.Ч. Сахар - 7,9 г; белки - 2,4 г; клетчатка - 7,3 г;   соль - 1,3 г.	https://foodlogistic.com.ua/ru/khlib-biliy-bez-glutenu-dr.schar-200g/	https://foodlogistic.com.ua/content/images/19/350x350l80tl0/khlib-biliy-bez-glutenu-dr.schar-200g-35987584771685.jpg	5759	in stock	Каталог
120.00 UAH	Хлебцы Льняные с Кабачком	СОСТАВ: мука гречневая, кабачок, масло виноградных косточек, семян конопли, псилиум, золотой лен, соль розовая любителям соленых перекусов посвящается! Встречайте хрустящую новинку от yaro - полезные хлебцы с кабачком, которые станут приятным дополнением к согревающему супу-пюре или сытным перекусом среди занятого дня.  Их уникальность в особом ингредиенте - псилиуме. Пусть незнакомое слово вас не пугает, ведь это натуральный источник полезной клетчатки, которая помогает организму избавиться от токсинов и улучшает микрофлору кишечника. Хлебцы готовятся на основе гречневой муки и семян, поэтому не содержат глютена и продуктов животного происхождения. В упаковке 100 г.    Белки 17,35   жиры 24,94   углеводы 73,88   калорийность 510,1   срок хранения 1 месяц      при заказе до 15:00 товар будет гарантировано доставлен вам на следующий день, если же заказ был сделан после 15:00, то он будет доставлен через день.	https://foodlogistic.com.ua/ru/khlibtsi-llyani-z-kabachkom-yaro/	https://foodlogistic.com.ua/content/images/11/390x390l80tl0/khlibtsi-llyani-z-kabachkom-yaro-97775101500867.jpg	5870	in stock	Каталог
120.00 UAH	Хлебцы Спельтовые с Розмарином	СОСТАВ: мука спельты, вода питьевая, масло виноградных косточек, розмарин, золотой лен, соль розовая, сода пищевая если вы предпочитаете соленые перекусы сладким, обратите внимание на хрустящую новинку от yaro - спельтовые хлебцы с розмарином. Легкие, питательные, с легким хвойным ароматом розмарина - эти полезные снеки дополнят основное горячее блюдо или крем-суп.  Мы используем для приготовления спельтовую муку, богатую белком и аминокислотами.  В упаковке 100г .    Белки 22,79   жиры 40,11   углеводы 91,25   калорийность 750   срок хранения 1 месяц      при заказе до 15:00 товар будет гарантировано доставлен вам на следующий день, если же заказ был сделан после 15:00, то он будет доставлен через день.	https://foodlogistic.com.ua/ru/khlibtsi-speltovi-z-rozmarinom-yaro/	https://foodlogistic.com.ua/content/images/12/390x390l80tl0/khlibtsi-speltovi-z-rozmarinom-yaro-34730567711637.jpg	5871	in stock	Каталог
29.00 UAH	Хлебцы Tasty Style Гречневые	Состав: крупа гречневая, вода, соль поваренная пищевая питательная ценность: белки 11 \ 100г., жиры 2,70 \ 100г., углеводы 77,50 \ 100г Калорийность: 379 ккал \ 100г	https://foodlogistic.com.ua/ru/khlibtsi-tasty-style-grechani-95-gr/	https://foodlogistic.com.ua/content/images/22/390x390l80tl0/khlibtsi-tasty-style-grechani-95-gr-64572270188840.png	5915	in stock	Каталог
29.00 UAH	Хлебцы Tasty Style Рисовые	Состав: крупа рисовая, вода, соль поваренная пищевая питательная ценность: белки 7,10 \ 100г., жиры 2 \ 100г., углеводы 0 \ 100г Калорийность: 377 ккал \ 100г	https://foodlogistic.com.ua/ru/khlibtsi-tasty-style-risovi-95-gr/	https://foodlogistic.com.ua/content/images/23/338x390l80tl0/khlibtsi-tasty-style-risovi-95-gr-46693310328594.jpg	5916	in stock	Каталог
29.00 UAH	Хлебцы Tasty Style рисово-кукурузные с Прован Травами	Состав: крупа рисовая, крупа кукурузная, вода, соль пищевая, прованские травы питательная ценность: белки 7,10 \ 100г., жиры 2 \ 100г., углеводы 80,10 \ 100г Калорийность: 377 ккал \ 100г	https://foodlogistic.com.ua/ru/khlibtsi-tasty-style-risovo-kukurudzyani-z-provan-travami-95-gr/	https://foodlogistic.com.ua/content/images/24/390x390l80tl0/khlibtsi-tasty-style-risovo-kukurudzyani-z-provan-travami-95-gr-53781211854844.png	5917	in stock	Каталог
61.00 UAH	Хлебцы Danvita Органические с Семенами льна-кунжута-мака 150г	Хлебцы danvita органические с семенами льна-кунжута-мака 150г	https://foodlogistic.com.ua/ru/khlibtsi-danvita-organichni-z-nasinnyam-lonu-kunzhutu-maku-150g/	https://foodlogistic.com.ua/content/images/33/325x390l80tl0/63535794580704.jpeg	1234715	in stock	Каталог
